Year,Country,Christians,Muslims,Unaffiliated,Hindus,Buddhists,Folk Religions,Other Religions,Jews,All Religions
2040,Tonga,"180,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"180,000"
2040,Trinidad and Tobago,"880,000","70,000","20,000","280,000",<10000,"30,000","20,000",<10000,"1,310,000"
2040,Tunisia,"30,000","12,410,000","30,000",<10000,<10000,<10000,<10000,<10000,"12,470,000"
2040,Turkey,"450,000","88,160,000","1,070,000",<10000,"50,000","30,000","190,000","30,000","89,980,000"
2040,Turkmenistan,"430,000","6,210,000","30,000",<10000,<10000,<10000,<10000,<10000,"6,680,000"
2040,Turks and Caicos Islands,"40,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"40,000"
2040,Tuvalu,"10,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"10,000"
2040,Uganda,"65,940,000","10,380,000","400,000","240,000",<10000,"670,000","90,000",<10000,"77,720,000"
2040,Ukraine,"33,810,000","1,120,000","3,230,000","60,000","30,000","30,000","10,000","30,000","38,310,000"
2040,United Arab Emirates,"1,290,000","7,310,000","110,000","900,000","270,000","20,000","60,000",<10000,"9,970,000"
2040,United Kingdom,"33,410,000","6,360,000","24,850,000","1,260,000","560,000","170,000","540,000","240,000","67,380,000"
2040,United States,"260,640,000","6,610,000","89,050,000","4,020,000","5,160,000","1,610,000","4,790,000","5,510,000","377,390,000"
2040,U.S. Virgin Islands,"110,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"110,000"
2040,Uruguay,"2,030,000",<10000,"1,510,000",<10000,<10000,"30,000","10,000",<10000,"3,590,000"
2040,Uzbekistan,"580,000","34,500,000","240,000",<10000,"10,000","20,000",<10000,<10000,"35,360,000"
2040,Vanuatu,"410,000",<10000,<10000,<10000,<10000,"20,000",<10000,<10000,"440,000"
2040,Venezuela,"34,730,000","120,000","3,640,000",<10000,<10000,"240,000","30,000",<10000,"38,770,000"
2040,Vietnam,"9,060,000","200,000","31,460,000",<10000,"16,640,000","46,230,000","430,000",<10000,"104,020,000"
2040,Wallis and Futuna,"10,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"10,000"
2040,Western Sahara,<10000,"710,000",<10000,<10000,<10000,<10000,<10000,<10000,"710,000"
2040,Yemen,"70,000","50,920,000","50,000","320,000",<10000,<10000,<10000,<10000,"51,370,000"
2040,Zambia,"32,190,000","300,000","210,000","40,000",<10000,"120,000","340,000",<10000,"33,200,000"
2040,Zimbabwe,"15,350,000","180,000","1,340,000",<10000,<10000,"820,000","50,000",<10000,"17,760,000"
2040,South Sudan,"11,040,000","1,130,000","90,000",<10000,<10000,"6,000,000",<10000,<10000,"18,260,000"
2040,Curacao,"170,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"180,000"
2040,Sint Maarten,"60,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"60,000"
2040,Caribbean Netherlands,"20,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"20,000"
2050,All Countries,"2,918,070,000","2,761,480,000","1,230,340,000","1,384,360,000","486,270,000","449,140,000","61,450,000","16,090,000","9,307,190,000"
2050,All Countries,"286,710,000","10,350,000","111,340,000","5,850,000","6,080,000","2,630,000","6,540,000","5,920,000","435,420,000"
2050,All Countries,"665,500,000","940,000","65,150,000","640,000","450,000","14,310,000","1,170,000","460,000","748,620,000"
2050,All Countries,"454,090,000","70,870,000","162,320,000","2,660,000","2,490,000","1,590,000","1,100,000","1,200,000","696,330,000"
2050,All Countries,"18,180,000","551,900,000","3,280,000","3,700,000","1,190,000","2,270,000","260,000","8,200,000","588,960,000"
2050,All Countries,"1,112,390,000","669,710,000","50,460,000","1,900,000","220,000","61,470,000","3,740,000","70,000","1,899,960,000"
2050,All Countries,"381,200,000","1,457,720,000","837,790,000","1,369,600,000","475,840,000","366,860,000","48,650,000","240,000","4,937,900,000"
2050,Afghanistan,"70,000","72,190,000","20,000","30,000","20,000",<10000,"60,000",<10000,"72,380,000"
2050,Albania,"380,000","2,420,000","10,000",<10000,<10000,<10000,<10000,<10000,"2,810,000"
2050,Algeria,"70,000","45,620,000","850,000",<10000,<10000,"10,000",<10000,<10000,"46,580,000"
2050,American Samoa,"60,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"60,000"
2050,Andorra,"90,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"100,000"
2050,Angola,"37,550,000","80,000","2,150,000",<10000,<10000,"1,690,000",<10000,<10000,"41,470,000"
2050,Anguilla,"10,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"20,000"
2050,Antigua and Barbuda,"110,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"110,000"
2050,Argentina,"43,220,000","370,000","5,720,000",<10000,"20,000","290,000","110,000","170,000","49,910,000"
2050,Armenia,"3,140,000","40,000","40,000",<10000,<10000,<10000,<10000,<10000,"3,230,000"
2050,Aruba,"90,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"100,000"
2050,Australia,"13,700,000","1,420,000","11,780,000","660,000","890,000","250,000","280,000","150,000","29,120,000"
2050,Austria,"6,140,000","750,000","1,460,000","20,000","40,000","20,000","20,000","20,000","8,460,000"
2050,Azerbaijan,"210,000","11,080,000","10,000",<10000,<10000,<10000,<10000,<10000,"11,300,000"
2050,Bahamas,"400,000",<10000,"10,000",<10000,<10000,<10000,<10000,<10000,"410,000"
2050,Bahrain,"220,000","1,260,000","40,000","190,000","70,000",<10000,<10000,<10000,"1,790,000"
2050,Bangladesh,"650,000","182,360,000",<10000,"14,470,000","1,200,000","130,000","130,000",<10000,"198,960,000"
2050,Barbados,"250,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"260,000"
2050,Belarus,"6,060,000","200,000","2,230,000",<10000,<10000,<10000,<10000,<10000,"8,510,000"
2050,Belgium,"5,870,000","1,310,000","3,740,000","40,000","60,000","50,000","20,000","30,000","11,120,000"
2050,Belize,"470,000",<10000,"50,000",<10000,<10000,<10000,<10000,<10000,"540,000"
2050,Benin,"10,450,000","5,880,000","1,240,000",<10000,<10000,"3,960,000",<10000,<10000,"21,530,000"
2050,Bermuda,"50,000",<10000,"10,000",<10000,<10000,<10000,<10000,<10000,"60,000"
2050,Bhutan,<10000,<10000,<10000,"220,000","740,000","20,000",<10000,<10000,"990,000"
2050,Bolivia,"16,010,000",<10000,"690,000",<10000,"10,000","130,000","140,000",<10000,"17,000,000"
2050,Bosnia-Herzegovina,"1,270,000","1,290,000","50,000",<10000,<10000,<10000,<10000,<10000,"2,620,000"
2050,Botswana,"2,250,000","50,000","320,000",<10000,<10000,"50,000","10,000",<10000,"2,680,000"
2050,Brazil,"192,640,000","50,000","20,740,000",<10000,"220,000","9,000,000","280,000","90,000","223,020,000"
2050,British Virgin Islands,"30,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"30,000"
2050,Brunei,"50,000","380,000",<10000,<10000,"40,000","30,000",<10000,<10000,"510,000"
2050,Bulgaria,"4,080,000","770,000","320,000",<10000,<10000,<10000,<10000,<10000,"5,180,000"
2050,Burkina Faso,"9,610,000","32,200,000","320,000",<10000,<10000,"7,720,000",<10000,<10000,"49,860,000"
2050,Burundi,"12,490,000","440,000",<10000,<10000,<10000,"870,000",<10000,<10000,"13,800,000"
2050,Cambodia,"70,000","410,000","40,000",<10000,"19,090,000","120,000",<10000,<10000,"19,740,000"
2050,Cameroon,"25,820,000","8,410,000","1,750,000",<10000,<10000,"1,180,000","1,030,000",<10000,"38,200,000"
2050,Canada,"24,640,000","2,260,000","10,470,000","1,070,000","600,000","570,000","780,000","560,000","40,940,000"
2050,Cape Verde,"650,000",<10000,"60,000",<10000,<10000,<10000,<10000,<10000,"720,000"
2050,Cayman Islands,"60,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"70,000"
2050,Central African Republic,"7,560,000","860,000","80,000",<10000,<10000,"90,000",<10000,<10000,"8,590,000"
2050,Chad,"11,790,000","14,900,000","520,000",<10000,<10000,"360,000","40,000",<10000,"27,620,000"
2050,Channel Islands,"120,000",<10000,"20,000",<10000,<10000,<10000,<10000,<10000,"140,000"
2050,Chile,"17,330,000","20,000","2,420,000",<10000,"10,000","260,000","40,000","30,000","20,120,000"
2050,China,"70,800,000","35,290,000","663,080,000","50,000","241,580,000","284,950,000","9,250,000",<10000,"1,305,010,000"
2050,Colombia,"56,560,000","20,000","4,430,000",<10000,<10000,"530,000","50,000",<10000,"61,590,000"
2050,Comoros,<10000,"1,800,000",<10000,<10000,<10000,"20,000",<10000,<10000,"1,830,000"
2050,Republic of the Congo,"8,100,000","100,000","680,000",<10000,<10000,"250,000","90,000",<10000,"9,230,000"
2050,Democratic Republic of the Congo,"141,790,000","2,490,000","2,490,000","80,000",<10000,"1,080,000","190,000",<10000,"148,120,000"
2050,Cook Islands,"20,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"20,000"
2050,Costa Rica,"5,720,000",<10000,"530,000",<10000,<10000,"60,000","20,000",<10000,"6,330,000"
2050,Ivory Coast,"16,490,000","14,820,000","3,550,000",<10000,"20,000","4,770,000","80,000",<10000,"39,740,000"
2050,Croatia,"3,520,000","70,000","160,000",<10000,<10000,<10000,<10000,<10000,"3,760,000"
2050,Cuba,"5,580,000",<10000,"2,270,000","20,000",<10000,"1,770,000",<10000,<10000,"9,670,000"
2050,Cyprus,"990,000","360,000","50,000","10,000","20,000",<10000,<10000,<10000,"1,430,000"
2050,Czech Republic,"1,820,000","100,000","7,700,000",<10000,"60,000","70,000",<10000,<10000,"9,760,000"
2050,Denmark,"4,570,000","500,000","640,000","50,000","50,000",<10000,<10000,<10000,"5,820,000"
2050,Djibouti,"40,000","1,500,000",<10000,<10000,<10000,<10000,<10000,<10000,"1,550,000"
2050,Dominica,"70,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"80,000"
2050,Dominican Republic,"12,080,000","10,000","1,450,000",<10000,<10000,"120,000","10,000",<10000,"13,690,000"
2050,Ecuador,"18,780,000","20,000","1,170,000",<10000,<10000,"60,000",<10000,<10000,"20,050,000"
2050,Egypt,"4,600,000","119,530,000",<10000,<10000,<10000,<10000,<10000,<10000,"124,130,000"
2050,El Salvador,"6,040,000",<10000,"800,000",<10000,<10000,"30,000","20,000",<10000,"6,890,000"
2050,Equatorial Guinea,"1,210,000","60,000","70,000",<10000,<10000,"20,000",<10000,<10000,"1,360,000"
2050,Eritrea,"7,040,000","4,090,000","10,000",<10000,<10000,"40,000",<10000,<10000,"11,190,000"
2050,Estonia,"420,000",<10000,"620,000",<10000,<10000,<10000,<10000,<10000,"1,040,000"
2050,Ethiopia,"84,770,000","57,960,000","90,000",<10000,<10000,"2,500,000","20,000",<10000,"145,350,000"
2050,Faeroe Islands,"50,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"50,000"
2050,Falkland Islands (Malvinas),<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000
2050,Fiji,"790,000","80,000","10,000","340,000",<10000,<10000,<10000,<10000,"1,230,000"
2050,Finland,"4,040,000","190,000","1,290,000","10,000","30,000",<10000,<10000,<10000,"5,570,000"
2050,France,"29,900,000","7,540,000","30,570,000","70,000","400,000","330,000","130,000","350,000","69,300,000"
2050,French Guiana,"360,000",<10000,"20,000",<10000,<10000,"30,000",<10000,<10000,"440,000"
2050,French Polynesia,"310,000",<10000,"20,000",<10000,<10000,<10000,<10000,<10000,"330,000"
2050,Gabon,"2,180,000","490,000","190,000",<10000,<10000,"170,000","20,000",<10000,"3,050,000"
2050,Gambia,"160,000","4,620,000",<10000,<10000,<10000,"30,000",<10000,<10000,"4,830,000"
2050,Georgia,"2,950,000","490,000","30,000",<10000,<10000,<10000,<10000,<10000,"3,470,000"
2050,Germany,"41,650,000","7,000,000","20,910,000","80,000","260,000","50,000","90,000","190,000","70,220,000"
2050,Ghana,"33,490,000","11,030,000","1,730,000","30,000",<10000,"3,030,000","50,000",<10000,"49,360,000"
2050,Gibraltar,"20,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"30,000"
2050,Greece,"8,720,000","790,000","550,000","30,000",<10000,"10,000","10,000",<10000,"10,120,000"
2050,Greenland,"50,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"50,000"
2050,Grenada,"140,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"150,000"
2050,Guadeloupe,"500,000",<10000,"10,000",<10000,<10000,<10000,<10000,<10000,"520,000"
2050,Guam,"230,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"250,000"
2050,Guatemala,"28,900,000",<10000,"1,060,000",<10000,<10000,"200,000","20,000",<10000,"30,210,000"
2050,Guinea,"2,300,000","19,560,000","410,000",<10000,"20,000","600,000",<10000,<10000,"22,890,000"
2050,Guinea-Bissau,"490,000","1,480,000","140,000",<10000,<10000,"930,000",<10000,<10000,"3,040,000"
2050,Guyana,"780,000","60,000","20,000","190,000",<10000,<10000,<10000,<10000,"1,050,000"
2050,Haiti,"12,830,000",<10000,"1,670,000",<10000,<10000,"290,000","40,000",<10000,"14,830,000"
2050,Vatican City,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000
2050,Honduras,"10,860,000","20,000","1,250,000",<10000,"20,000","150,000","80,000",<10000,"12,380,000"
2050,Hong Kong,"1,470,000","250,000","3,820,000","60,000","1,040,000","1,040,000","100,000",<10000,"7,770,000"
2050,Hungary,"6,500,000","30,000","1,990,000",<10000,<10000,<10000,<10000,<10000,"8,540,000"
2050,Iceland,"370,000",<10000,"20,000",<10000,<10000,<10000,<10000,<10000,"410,000"
2050,India,"36,740,000","310,660,000","830,000","1,297,960,000","11,080,000","7,960,000","26,050,000",<10000,"1,691,280,000"
2050,Indonesia,"33,200,000","256,820,000","240,000","4,150,000","1,740,000","700,000","410,000",<10000,"297,260,000"
2050,Iran,"60,000","86,190,000","70,000","20,000",<10000,<10000,"120,000",<10000,"86,460,000"
2050,Iraq,"490,000","80,190,000","90,000",<10000,<10000,<10000,"20,000",<10000,"80,790,000"
2050,Ireland,"5,540,000","200,000","800,000","40,000","20,000","20,000",<10000,<10000,"6,640,000"
2050,Isle of Man,"80,000",<10000,"20,000",<10000,<10000,<10000,<10000,<10000,"100,000"
2050,Israel,"230,000","2,870,000","340,000",<10000,"30,000","30,000","20,000","8,180,000","11,690,000"
2050,Italy,"40,800,000","5,320,000","9,160,000","300,000","240,000","150,000","60,000","40,000","56,080,000"
2050,Jamaica,"2,370,000",<10000,"520,000",<10000,<10000,"140,000","30,000",<10000,"3,070,000"
2050,Japan,"2,570,000","310,000","72,980,000","80,000","27,030,000","630,000","4,180,000",<10000,"107,780,000"
2050,Jordan,"240,000","10,990,000","20,000","20,000","60,000",<10000,<10000,<10000,"11,340,000"
2050,Kazakhstan,"3,980,000","16,770,000","610,000","10,000","100,000","130,000","60,000",<10000,"21,680,000"
2050,Kenya,"79,810,000","12,920,000","2,270,000","100,000",<10000,"1,180,000","860,000",<10000,"97,150,000"
2050,Kiribati,"150,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"160,000"
2050,Kosovo,"90,000","1,880,000",<10000,<10000,<10000,<10000,<10000,<10000,"1,970,000"
2050,Kuwait,"550,000","3,260,000",<10000,"510,000","340,000","20,000","10,000",<10000,"4,710,000"
2050,Kyrgyzstan,"580,000","7,600,000","30,000",<10000,<10000,<10000,<10000,<10000,"8,220,000"
2050,Laos,"140,000",<10000,"80,000",<10000,"5,270,000","3,680,000","70,000",<10000,"9,260,000"
2050,Latvia,"930,000",<10000,"770,000",<10000,<10000,<10000,<10000,<10000,"1,720,000"
2050,Lebanon,"1,860,000","2,990,000","10,000",<10000,<10000,<10000,<10000,<10000,"4,870,000"
2050,Lesotho,"2,620,000",<10000,"70,000",<10000,<10000,<10000,<10000,<10000,"2,700,000"
2050,Liberia,"8,410,000","1,190,000","130,000",<10000,<10000,"110,000","10,000",<10000,"9,840,000"
2050,Libya,"240,000","8,750,000","20,000",<10000,"30,000",<10000,<10000,<10000,"9,050,000"
2050,Liechtenstein,"40,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"40,000"
2050,Lithuania,"2,270,000",<10000,"210,000",<10000,<10000,<10000,<10000,<10000,"2,490,000"
2050,Luxembourg,"370,000","10,000","130,000",<10000,<10000,<10000,<10000,<10000,"520,000"
2050,Macau,"40,000",<10000,"80,000",<10000,"90,000","320,000",<10000,<10000,"540,000"
2050,Republic of Macedonia,"710,000","930,000","20,000",<10000,<10000,<10000,<10000,<10000,"1,650,000"
2050,Madagascar,"44,400,000","1,730,000","4,620,000","40,000","20,000","2,760,000","50,000",<10000,"53,620,000"
2050,Malawi,"41,880,000","6,420,000","690,000","40,000",<10000,"780,000","30,000",<10000,"49,840,000"
